product_id,sku,name,purchase_price,price,quantity,image1,image2,image3,image4,Długość,Jakość kamienia centralnego,Jakość kamienia dodatkowego A,Jakość kamienia dodatkowego B,Jakość kamienia dodatkowego C,Kamienie dodatkowe A,Kamienie dodatkowe B,Kamienie dodatkowe C,Kamień centralny,Kategoria,Kruszec Kolor,Kształt,Liczba kamieni dodatkowych A,Liczba kamieni dodatkowych B,Liczba kamieni dodatkowych C,Masa kamienia centralnego,Masa kamienia dodatkowego A,Masa kamienia dodatkowego B,Masa kamienia dodatkowego C,Model,Outlet,Próba złota,Szerokość szyny przy koronie,Translation_PromotionPrice,Translation_lang,Typ zapięcia,Waga,Wymiary,Wymiary kamienia centralnego,Wymiary kamienia dodatkowego A,Wymiary kamienia dodatkowego B,Wymiary kamienia dodatkowego C,Wysokość korony,Łączna Masa diamentów,Łączna masa kamieni dodatkowych
2168,W0111.Z3.DIW.07,"Pierścionek W0111T Diament 0,03ct żółte złoto",1180.80,2066.40,3,https://lovrin.pl/images/diamonds/2168_cf179ac0ca.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39468/W0111.Z3.DIW.07_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39469/W0111.Z3.DIW.07_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39470/W0111.Z3.DIW.07_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.03ct,,,,W0111,,585,1.2mm,,pl_PL,,1.4 - 2.0g,,2.0mm,,,,3.5mm,"0,03ct",
2169,W0111.Z3.DIW.01,"Pierścionek W0111 Diament 0,04ct żółte złoto",1217.70,2070.09,3,https://lovrin.pl/images/diamonds/2169_fc39d20f52.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62814/W0111.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62811/W0111.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62812/W0111.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.04ct,,,,W0111,,585,1.2mm,,pl_PL,,1.4 - 2.0g,,2.2mm,,,,3.5mm,"0,04ct",
2170,W0111.Z3.DIW.03,"Pierścionek W0111 Diament 0,08ct żółte złoto",1377.60,2341.92,3,https://lovrin.pl/images/diamonds/2170_1bd4c9c015.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62818/W0111.Z3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62815/W0111.Z3.DIW.03_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62816/W0111.Z3.DIW.03_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.08ct,,,,W0111,,585,,,pl_PL,,1.4 - 2.0g,,2.8mm,,,,,"0,08ct",
2171,W0111.Z3.DIW.04,"Pierścionek W0111 Diament 0,10ct żółte złoto",1463.70,2488.29,3,https://lovrin.pl/images/diamonds/2171_3cc8ae5bc5.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62821/W0111.Z3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62822/W0111.Z3.DIW.04_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62819/W0111.Z3.DIW.04_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.10ct,,,,W0111,,585,1.2mm,,pl_PL,,1.4 - 2.0g,,3.0mm,,,,4.4mm,"0,10ct",
2172,W0111.Z3.DIW.06,"Pierścionek W0111 Diament 0,15ct żółte złoto",1746.60,2969.22,3,https://lovrin.pl/images/diamonds/2172_923461fb0b.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62520/W0111.Z3.DIW.06_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62521/W0111.Z3.DIW.06_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62522/W0111.Z3.DIW.06_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.15ct,,,,W0111,,585,,,pl_PL,,1.4 - 2.0g,,3.4mm,,,,,"0,15ct",
2173,W0114.Z3.DIW.01,Pierścionek W0114 z diamentami żółte złoto,1180.80,2066.40,3,https://lovrin.pl/images/diamonds/2173_f8341c9c4d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39488/W0114.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39489/W0114.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39490/W0114.Z3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Żółte,,6,,,,0.005ct,,,W0114,,585,,,pl_PL,,1.4 - 2.0g,,,1.0mm,,,,"0,03ct",0.03ct
2174,W0116.Z3.DIW.01,Pierścionek W0116 z diamentami żółte złoto,1402.20,2383.74,3,https://lovrin.pl/images/diamonds/2174_930270f934.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39500/W0116.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39501/W0116.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39502/W0116.Z3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Żółte,,7,,,,0.0086ct,,,W0116,,585,,,pl_PL,,1.6 - 2.2g,,,1.2mm,,,,"0,06ct",0.06ct
2175,W0118.Z3.DIW.01,Pierścionek W0118 z diamentami żółte złoto,1266.90,2153.73,3,https://lovrin.pl/images/diamonds/2175_dc16f14e02.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39512/W0118.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39513/W0118.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39514/W0118.Z3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Żółte,,3,,,,0.005ct,,,W0118,,585,,,pl_PL,,1.6 - 2.2g,,,1.0mm,,,,"0,02ct",0.015ct
2176,W0118.Z3.DIB.01,Pierścionek W0118 z czarnymi Diamentami żółte złoto,1242.30,2111.91,3,https://lovrin.pl/images/diamonds/2176_c16944bbde.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/52899/W0118.Z3.DIB.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/52900/W0118.Z3.DIB.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/52901/W0118.Z3.DIB.01_4.jpg,,,,,,Czarny Diament,,,,Wielokamieniowe,Złoto Żółte,,3,,,,0.005ct,,,W0118,,585,,,pl_PL,,1.6 - 2.2g,,,1.0mm,,,,,0.015ct
2186,W0133.Z3.DIW.01,"Pierścionek W0133 Diament 0,15ct żółte złoto",1746.60,2969.22,3,https://lovrin.pl/images/diamonds/2186_4ae35e6488.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71861/W0133.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71862/W0133.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/71863/W0133.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.15ct,,,,W0133,,585,2.0mm,,pl_PL,,1.4 - 2.0g,,3.4mm,,,,4.8mm,"0,15ct",
2187,W0134.Z3.DIW.01,"Pierścionek W0134 Diament 0,10ct żółte złoto",1599.00,2718.30,3,https://lovrin.pl/images/diamonds/2187_718c416535.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39736/W0134.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39737/W0134.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39738/W0134.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.10ct,,,,W0134,,585,2.0mm,,pl_PL,,1.6 - 2.2g,,3.0mm,,,,4.5mm,"0,10ct",
2188,W0137.Z3.DIW.01,"Pierścionek W0137 Diament 0,04ct żółte złoto",1291.50,2195.55,3,https://lovrin.pl/images/diamonds/2188_17c68dd7f1.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39748/W0137.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39749/W0137.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39750/W0137.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.04ct,,,,W0137,,585,2.3mm,,pl_PL,,1.5 - 2.1g,,2.2mm,,,,4.8mm,"0,04ct",
2193,W0155.Z3.DIW.01,"Pierścionek W0155 Diament 0,12ct żółte złoto",2004.90,3308.08,3,https://lovrin.pl/images/diamonds/2193_3d5dd28707.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39856/W0155.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39857/W0155.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39858/W0155.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.12ct,,,,W0155,,585,2.5mm,,pl_PL,,2.1 - 2.9g,,3.2mm,,,,6.7mm,"0,12ct",
2194,W0155.Z3.DIW.02,"Pierścionek W0155 Diament 0,20ct żółte złoto",2632.20,4343.13,3,https://lovrin.pl/images/diamonds/2194_f89983acaf.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/61936/W0155.Z3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/61937/W0155.Z3.DIW.02_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/61938/W0155.Z3.DIW.02_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.20ct,,,,W0155,,585,2.5mm,,pl_PL,,2.1 - 2.9g,,3.8mm,,,,6.9mm,"0,20ct",
2195,W0155.Z3.DIW.05,"Pierścionek W0155 Diament 0,30ct żółte złoto",3247.20,5357.88,3,https://lovrin.pl/images/diamonds/2195_478edb47dd.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39864/W0155.Z3.DIW.05_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39865/W0155.Z3.DIW.05_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39866/W0155.Z3.DIW.05_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.30ct,,,,W0155,,585,2.5mm,,pl_PL,,2.5 - 3.3g,,4.4mm,,,,6.9mm,"0,30ct",
2196,W0155.Z3.DIW.06,"Pierścionek W0155 Diament 0,50ct żółte złoto",4464.90,7367.08,3,https://lovrin.pl/images/diamonds/2196_2d36244dea.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/61949/W0155.Z3.DIW.06_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/61950/W0155.Z3.DIW.06_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/61947/W0155.Z3.DIW.06_4.jpg,,SI2 H,,,,,,,Diament,Premium,Złoto Żółte,Okrągły,,,,0.50ct,,,,W0155,,585,3.2mm,,pl_PL,,2.9 - 3.9g,,5.2mm,,,,7.8mm,"0,50ct",
2197,W0156.Z3.DIW.02,"Pierścionek W0156 Diament 0,05ct żółte złoto",1389.90,2362.83,3,https://lovrin.pl/images/diamonds/2197_b8600977d3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39888/W0156.Z3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39889/W0156.Z3.DIW.02_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/53856/W0156.Z3.DIW.02_5.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.05ct,,,,W0156,,585,,,pl_PL,,1.6 - 2.2g,,2.4mm,,,,,"0,05ct",
2198,W0156.Z3.DIW.03,"Pierścionek W0156 Diament 0,10ct żółte złoto",2103.30,3470.45,3,https://lovrin.pl/images/diamonds/2198_95fe7c82fc.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39892/W0156.Z3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39893/W0156.Z3.DIW.03_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39894/W0156.Z3.DIW.03_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.10ct,,,,W0156,,585,,,pl_PL,,2.4 - 3.2g,,3.0mm,,,,,"0,10ct",
2199,W0157.Z3.DIW.01,Pierścionek W0157 z diamentami żółte złoto,1820.40,3094.68,3,https://lovrin.pl/images/diamonds/2199_4738910a6d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39904/W0157.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39905/W0157.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39906/W0157.Z3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Żółte,,11,,,,0.0086ct,,,W0157,,585,,,pl_PL,,2.0 - 2.8g,,,1.2mm,,,,"0,10ct",0.096ct
2200,W0158.Z3.DIW.01,"Pierścionek W0158 Diament 0,05ct żółte złoto",1131.60,1980.30,3,https://lovrin.pl/images/diamonds/2200_f8733c9063.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39916/W0158.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39917/W0158.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39918/W0158.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.05ct,,,,W0158,,585,,,pl_PL,,1.2 - 1.8g,,2.4mm,,,,4.6mm,"0,05ct",
2201,W0159.Z3.DIW.01,Pierścionek W0159 z diamentami żółte złoto,1599.00,2718.30,3,https://lovrin.pl/images/diamonds/2201_424c120d40.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39928/W0159.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39929/W0159.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/39930/W0159.Z3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Żółte,,3,,,,0.04ct,,,W0159,,585,,,pl_PL,,1.6 - 2.2g,,,2.2mm,,,5.5mm,"0,12ct",0.12ct
2202,W0160.Z3.DIW.01,"Pierścionek W0160 Diament 0,13ct żółte złoto",1537.50,2613.75,3,https://lovrin.pl/images/diamonds/2202_0005f59bfe.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72517/W0160.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72514/W0160.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/72515/W0160.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.13ct,,,,W0160,,585,,,pl_PL,,1.3 - 1.9g,,3.3mm,,,,4.5mm,"0,13ct",
2206,W0163.Z3.DIW.01,"Pierścionek W0163 Diament 0,10ct żółte złoto",1402.20,2383.74,3,https://lovrin.pl/images/diamonds/2206_d8c13abc12.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62852/W0163.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62853/W0163.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62854/W0163.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.10ct,,,,W0163,,585,,,pl_PL,,1.3 - 1.9g,,3.0mm,,,,4.2mm,"0,10ct",
2208,W0163.Z3.DIW.03,"Pierścionek W0163 Diament 0,30ct żółte złoto",3001.20,4951.98,3,https://lovrin.pl/images/diamonds/2208_4dc68eb270.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62858/W0163.Z3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62855/W0163.Z3.DIW.03_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/62856/W0163.Z3.DIW.03_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.30ct,,,,W0163,,585,,,pl_PL,,2.1 - 2.9g,,4.4mm,,,,5.2mm,"0,30ct",
2209,W0171.Z3.DIW.01,"Pierścionek W0171 Diament 0,12ct żółte złoto",1500.60,2551.02,3,https://lovrin.pl/images/diamonds/2209_79ec6c35c4.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40000/W0171.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40001/W0171.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40002/W0171.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.12ct,,,,W0171,,585,,,pl_PL,,1.3 - 1.9g,,3.2mm,,,,4.7mm,"0,12ct",
2210,W0173.Z3.DIW.01,"Pierścionek W0173 Diament 0,15ct żółte złoto",1685.10,2864.67,3,https://lovrin.pl/images/diamonds/2210_50ef162662.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40012/W0173.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40013/W0173.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40014/W0173.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.15ct,,,,W0173,,585,2.5mm,,pl_PL,,1.3 - 1.9g,,3.4mm,,,,5.2mm,"0,15ct",
2211,W0175.Z3.DIW.01,"Pierścionek W0175 Diament 0,03ct żółte złoto",1082.40,1894.20,3,https://lovrin.pl/images/diamonds/2211_222e42be2d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40024/W0175.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40025/W0175.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40026/W0175.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.03ct,,,,W0175,,585,,,pl_PL,,1.2 - 1.8g,,2.0mm,,,,2.7mm,"0,03ct",
2213,W0177.Z3.DIW.01,"Pierścionek W0177 Diament 0,13ct żółte złoto",1820.40,3094.68,3,https://lovrin.pl/images/diamonds/2213_3f7c80702d.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40048/W0177.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40049/W0177.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40050/W0177.Z3.DIW.01_4.jpg,,SI2 H,SI2 H,,,Diament,,,Diament,Wielokamieniowe,Złoto Żółte,Okrągły,6,,,0.13ct,0.005ct,,,W0177,,585,2.5mm,,pl_PL,,1.6 - 2.2g,,3.3mm,1.0mm,,,5.5mm,"0,16ct",0.03ct
2214,W0178.Z3.DIW.01,"Pierścionek W0178 Diament 0,04ct żółte złoto",1291.50,2195.55,3,https://lovrin.pl/images/diamonds/2214_2fe04996d9.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40068/W0178.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40069/W0178.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40070/W0178.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.04ct,,,,W0178,,585,2.0mm,,pl_PL,,1.5 - 2.1g,,2.2mm,,,,5.3mm,"0,04ct",
2215,W0178.Z3.DIW.02,"Pierścionek W0178 Diament 0,10ct żółte złoto",1537.50,2613.75,3,https://lovrin.pl/images/diamonds/2215_c738fd9256.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40072/W0178.Z3.DIW.02_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40073/W0178.Z3.DIW.02_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40074/W0178.Z3.DIW.02_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.10ct,,,,W0178,,585,2.0mm,,pl_PL,,1.5 - 2.1g,,3.0mm,,,,5.4mm,"0,10ct",
2216,W0179.Z3.DIW.01,Pierścionek W0179 z diamentami żółte złoto,922.50,1614.38,3,https://lovrin.pl/images/diamonds/2216_eb22363bf8.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40084/W0179.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40085/W0179.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40086/W0179.Z3.DIW.01_4.jpg,,,SI2 H,,,Diament,,,,Wielokamieniowe,Złoto Żółte,,4,,,,0.005ct,,,W0179,,585,1.7mm,,pl_PL,,1.0 - 1.6g,,,1.0mm,,,8.5mm,"0,02ct",0.02ct
2217,W0180.Z3.DIW.01,"Pierścionek W0180 Diament 0,10ct żółte złoto",1537.50,2613.75,3,https://lovrin.pl/images/diamonds/2217_a953a248ae.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40096/W0180.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40097/W0180.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40098/W0180.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.10ct,,,,W0180,,585,,,pl_PL,,1.5 - 2.1g,,3.0mm,,,,5.5mm,"0,10ct",
2218,W0181.Z3.DIW.01,"Pierścionek W0181 Diament 0,04ct żółte złoto",1131.60,1980.30,3,https://lovrin.pl/images/diamonds/2218_d1fc402ca1.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40108/W0181.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40109/W0181.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40110/W0181.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.04ct,,,,W0181,,585,2.0mm,,pl_PL,,1.2 - 1.8g,,2.2mm,,,,3.8mm,"0,04ct",
2220,W0184.Z3.DIW.01,"Pierścionek W0184 Diament 0,17ct żółte złoto",1881.90,3199.23,3,https://lovrin.pl/images/diamonds/2220_75d4ae3ea4.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40228/W0184.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40229/W0184.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40230/W0184.Z3.DIW.01_4.jpg,,,SI2 H,SI2 H,SI2 H,Diament,Diament,Diament,,Wielokamieniowe,Złoto Żółte,,1,6,20,,0.0145ct,0.0086ct,0.005ct,W0184,,585,,,pl_PL,,1.9 - 2.7g,,,1.5mm,1.2mm,1.0mm,,"0,17ct",0.166ct
2222,W0187.Z3.DIW.01,"Pierścionek W0187 Diament 0,04ct żółte złoto",1131.60,1980.30,3,https://lovrin.pl/images/diamonds/2222_5ce84ea638.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40280/W0187.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40281/W0187.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40282/W0187.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.04ct,,,,W0187,,585,,,pl_PL,,1.2 - 1.8g,,2.2mm,,,,5.4mm,"0,04ct",
2223,W0188.Z3.DIW.01,"Pierścionek W0188 Diament 0,02ct żółte złoto",1143.90,2001.83,3,https://lovrin.pl/images/diamonds/2223_64242008b7.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40292/W0188.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40293/W0188.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40294/W0188.Z3.DIW.01_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.02ct,,,,W0188,,585,2.0mm,,pl_PL,,1.4 - 2.0g,,1.8mm,,,,6.5mm,"0,02ct",
2224,W0189.Z3.DIW.01,Pierścionek W0189 z diamentami żółte złoto,1119.30,1958.77,3,https://lovrin.pl/images/diamonds/2224_361a11bd95.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40304/W0189.Z3.DIW.01_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40305/W0189.Z3.DIW.01_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40306/W0189.Z3.DIW.01_4.jpg,,,SI2 H,SI2 H,,Diament,Diament,,,Wielokamieniowe,Złoto Żółte,,2,1,,,0.005ct,0.0086ct,,W0189,,585,,,pl_PL,,1.3 - 1.9g,,,1.0mm,1.2mm,,,"0,02ct",0.019ct
2225,W0190.Z3.DIW.03,"Pierścionek W0190B Diament 0,08ct żółte złoto",1242.30,2111.91,3,https://lovrin.pl/images/diamonds/2225_f3695b1618.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40317/W0190.Z3.DIW.03_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40318/W0190.Z3.DIW.03_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40319/W0190.Z3.DIW.03_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.08ct,,,,W0190,,585,2.0mm,,pl_PL,,1.2 - 1.8g,,2.8mm,,,,5.0mm,"0,08ct",
2226,W0190.Z3.DIW.04,"Pierścionek W0190B Diament 0,10ct żółte złoto",1340.70,2279.19,3,https://lovrin.pl/images/diamonds/2226_3357a7c911.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40321/W0190.Z3.DIW.04_2.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40322/W0190.Z3.DIW.04_3.jpg,https://sklep.bestdiamonds.pl/userdata/public/gfx/40323/W0190.Z3.DIW.04_4.jpg,,SI2 H,,,,,,,Diament,Jednokamieniowe,Złoto Żółte,Okrągły,,,,0.10ct,,,,W0190,,585,2.0mm,,pl_PL,,1.2 - 1.8g,,3.0mm,,,,5.0mm,"0,10ct",
